#Wave,F560W,F770W,F1000W,F1130W,F1280W,F1500W,F1800W,F2100W,F2550W
#micron,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot
13.818,0,0,0,0,0.3296,0.3111,0,0,0
13.824,0,0,0,0,0.329,0.3115,0,0,0
13.83,0,0,0,0,0.3283,0.3118,0,0,0
13.835,0,0,0,0,0.3276,0.3122,0,0,0
13.841,0,0,0,0,0.3268,0.3125,0,0,0
13.847,0,0,0,0,0.3258,0.3128,0,0,0
13.853,0,0,0,0,0.3248,0.3131,0,0,0
13.859,0,0,0,0,0.3238,0.3134,0,0,0
13.864,0,0,0,0,0.3225,0.3137,0,0,0
13.87,0,0,0,0,0.3211,0.3139,0,0,0
13.876,0,0,0,0,0.3198,0.3142,0,0,0
13.882,0,0,0,0,0.3183,0.3145,0,0,0
13.888,0,0,0,0,0.3169,0.3148,0,0,0
13.893,0,0,0,0,0.3154,0.3151,0,0,0
13.899,0,0,0,0,0.3139,0.3154,0,0,0
13.905,0,0,0,0,0.3123,0.3158,0,0,0
13.911,0,0,0,0,0.3107,0.3161,0,0,0
13.917,0,0,0,0,0.3091,0.3164,0,0,0
13.922,0,0,0,0,0.3076,0.3168,0,0,0
13.928,0,0,0,0,0.3064,0.3172,0,0,0
13.934,0,0,0,0,0.3051,0.3175,0,0,0
13.94,0,0,0,0,0.3039,0.3179,0,0,0
13.946,0,0,0,0,0.3028,0.3183,0,0,0
13.951,0,0,0,0,0.3018,0.3187,0,0,0
13.957,0,0,0,0,0.3007,0.319,0,0,0
13.963,0,0,0,0,0.3,0.3194,0,0,0
13.969,0,0,0,0,0.2996,0.3198,0,0,0
13.975,0,0,0,0,0.2991,0.3202,0,0,0
13.98,0,0,0,0,0.2987,0.3205,0,0,0
13.986,0,0,0,0,0.2986,0.3209,0,0,0
13.992,0,0,0,0,0.2985,0.3213,0,0,0
13.998,0,0,0,0,0.2984,0.3216,0,0,0
14.004,0,0,0,0,0.2979,0.3221,0,0,0
14.009,0,0,0,0,0.2971,0.3226,0,0,0
14.015,0,0,0,0,0.2964,0.3231,0,0,0
14.021,0,0,0,0,0.2956,0.3236,0,0,0
14.027,0,0,0,0,0.2945,0.3241,0,0,0
14.033,0,0,0,0,0.2935,0.3246,0,0,0
14.038,0,0,0,0,0.2925,0.3251,0,0,0
14.044,0,0,0,0,0.2886,0.3256,0,0,0
14.05,0,0,0,0,0.2836,0.3261,0,0,0
14.056,0,0,0,0,0.2786,0.3267,0,0,0
14.062,0,0,0,0,0.2733,0.3272,0,0,0
14.067,0,0,0,0,0.267,0.3277,0,0,0
14.073,0,0,0,0,0.2607,0.3282,0,0,0
14.079,0,0,0,0,0.2543,0.3288,0,0,0
14.085,0,0,0,0,0.2446,0.3293,0,0,0
14.091,0,0,0,0,0.2341,0.3298,0,0,0
14.096,0,0,0,0,0.2236,0.3303,0,0,0
14.102,0,0,0,0,0.2126,0.3308,0,0,0
14.108,0,0,0,0,0.2009,0.3313,0,0,0
14.114,0,0,0,0,0.1891,0.3319,0,0,0
14.12,0,0,0,0,0.1773,0.3324,0,0,0
14.125,0,0,0,0,0.1659,0.3329,0,0,0
14.131,0,0,0,0,0.1545,0.3334,0,0,0
14.137,0,0,0,0,0.1431,0.3339,0,0,0
14.143,0,0,0,0,0.1317,0.3344,0,0,0
14.149,0,0,0,0,0.1204,0.3349,0,0,0
14.154,0,0,0,0,0.109,0.3354,0,0,0
14.16,0,0,0,0,0.0977,0.3359,0,0,0
14.166,0,0,0,0,0.0898,0.3364,0,0,0
14.172,0,0,0,0,0.0818,0.3369,0,0,0
14.178,0,0,0,0,0.0739,0.3375,0,0,0
14.183,0,0,0,0,0.0665,0.338,0,0,0
14.189,0,0,0,0,0.0594,0.3386,0,0,0
14.195,0,0,0,0,0.0524,0.3392,0,0,0
14.201,0,0,0,0,0.0457,0.3397,0,0,0
14.207,0,0,0,0,0.0416,0.3403,0,0,0
14.212,0,0,0,0,0.0374,0.3409,0,0,0
14.218,0,0,0,0,0.0333,0.3415,0,0,0
14.224,0,0,0,0,0.0297,0.3421,0,0,0
14.23,0,0,0,0,0.0264,0.3427,0,0,0
14.236,0,0,0,0,0.0231,0.3433,0,0,0
14.241,0,0,0,0,0.0201,0.3438,0,0,0
14.247,0,0,0,0,0.0182,0.3443,0,0,0
14.253,0,0,0,0,0.0164,0.3448,0,0,0
14.259,0,0,0,0,0.0145,0.3454,0,0,0
14.265,0,0,0,0,0.013,0.3458,0,0,0
14.27,0,0,0,0,0.0116,0.3462,0,0,0
14.276,0,0,0,0,0.0102,0.3466,0,0,0
14.282,0,0,0,0,0.0091,0.3469,0,0,0
14.288,0,0,0,0,0.0082,0.3472,0,0,0
14.294,0,0,0,0,0.0074,0.3475,0,0,0
14.299,0,0,0,0,0.0066,0.3477,0,0,0
14.305,0,0,0,0,0.006,0.3479,0,0,0
14.311,0,0,0,0,0.0055,0.3481,0,0,0
14.317,0,0,0,0,0.0049,0.3482,0,0,0
14.323,0,0,0,0,0.0044,0.3484,0,0,0
14.328,0,0,0,0,0.004,0.3485,0,0,0
14.334,0,0,0,0,0.0037,0.3486,0,0,0
14.34,0,0,0,0,0.0033,0.3487,0,0,0
14.346,0,0,0,0,0.0031,0.3488,0,0,0
14.352,0,0,0,0,0.0028,0.349,0,0,0
14.357,0,0,0,0,0.0026,0.3491,0,0,0
14.363,0,0,0,0,0.0024,0.3493,0,0,0
14.369,0,0,0,0,0.0022,0.3495,0,0,0
14.375,0,0,0,0,0.002,0.3498,0,0,0
14.381,0,0,0,0,0.0018,0.35,0,0,0
14.386,0,0,0,0,0.0017,0.3503,0,0,0
14.392,0,0,0,0,0.0016,0.3507,0,0,0
14.398,0,0,0,0,0.0015,0.351,0,0,0
14.404,0,0,0,0,0.0014,0.3514,0,0,0
14.41,0,0,0,0,0.0013,0.3517,0,0,0
14.415,0,0,0,0,0.0012,0.3521,0,0,0
14.421,0,0,0,0,0.0011,0.3525,0,0,0
14.427,0,0,0,0,0.001,0.3528,0,0,0
14.433,0,0,0,0,0.001,0.3532,0,0,0
14.439,0,0,0,0,0.0009,0.3535,0,0,0
14.444,0,0,0,0,0.0008,0.3538,0,0,0
14.45,0,0,0,0,0.0008,0.3541,0,0,0
14.456,0,0,0,0,0.0007,0.3544,0,0,0
14.462,0,0,0,0,0.0007,0.3546,0,0,0
14.468,0,0,0,0,0.0006,0.3548,0,0,0
14.473,0,0,0,0,0.0006,0.355,0,0,0
14.479,0,0,0,0,0.0006,0.3552,0,0,0
14.485,0,0,0,0,0.0005,0.3553,0,0,0
14.491,0,0,0,0,0.0005,0.3555,0,0,0
14.497,0,0,0,0,0.0004,0.3557,0,0,0
14.502,0,0,0,0,0.0004,0.3558,0,0,0
14.508,0,0,0,0,0.0004,0.3557,0,0,0
14.514,0,0,0,0,0.0004,0.3557,0,0,0
14.52,0,0,0,0,0.0003,0.3556,0,0,0
14.526,0,0,0,0,0.0003,0.3557,0,0,0
14.531,0,0,0,0,0.0003,0.3559,0,0,0
14.537,0,0,0,0,0.0003,0.356,0,0,0
14.543,0,0,0,0,0.0002,0.3562,0,0,0
14.549,0,0,0,0,0.0002,0.3565,0,0,0
14.555,0,0,0,0,0.0002,0.3568,0,0,0
14.56,0,0,0,0,0.0002,0.3572,0,0,0
14.566,0,0,0,0,0.0002,0.3576,0,0,0
14.572,0,0,0,0,0.0002,0.358,0,0,0
14.578,0,0,0,0,0.0001,0.3584,0,0,0
14.584,0,0,0,0,0.0001,0.3589,0,0,0
14.589,0,0,0,0,0.0001,0.3593,0,0,0
14.595,0,0,0,0,0.0001,0.3598,0,0,0
14.601,0,0,0,0,0.0001,0.3602,0,0,0
14.607,0,0,0,0,0.0001,0.3606,0,0,0
14.613,0,0,0,0,0.0001,0.361,0,0,0
14.618,0,0,0,0,0,0.3613,0,0,0
14.624,0,0,0,0,0,0.3617,0,0,0
14.63,0,0,0,0,0,0.362,0,0,0
14.636,0,0,0,0,0,0.3623,0,0,0
14.642,0,0,0,0,0,0.3625,0,0,0
14.647,0,0,0,0,0,0.3628,0,0,0
14.653,0,0,0,0,0,0.363,0,0,0
14.659,0,0,0,0,0,0.3632,0,0,0
14.665,0,0,0,0,0,0.3634,0,0,0
14.671,0,0,0,0,0,0.3636,0,0,0
14.676,0,0,0,0,0,0.3638,0,0,0
14.682,0,0,0,0,0,0.364,0,0,0
14.688,0,0,0,0,0,0.3642,0,0,0
14.694,0,0,0,0,0,0.3644,0,0,0
14.7,0,0,0,0,0,0.3646,0,0,0
14.705,0,0,0,0,0,0.3648,0,0,0
14.711,0,0,0,0,0,0.3649,0,0,0
14.717,0,0,0,0,0,0.3651,0,0,0
14.723,0,0,0,0,0,0.3653,0,0,0
14.729,0,0,0,0,0,0.3655,0,0,0
14.734,0,0,0,0,0,0.3657,0,0,0
14.74,0,0,0,0,0,0.3659,0,0,0
14.746,0,0,0,0,0,0.366,0,0,0
14.752,0,0,0,0,0,0.3662,0,0,0
14.758,0,0,0,0,0,0.3664,0,0,0
14.763,0,0,0,0,0,0.3666,0,0,0
14.769,0,0,0,0,0,0.3668,0,0,0
14.775,0,0,0,0,0,0.367,0,0,0
14.781,0,0,0,0,0,0.3672,0,0,0
14.787,0,0,0,0,0,0.3674,0,0,0
14.792,0,0,0,0,0,0.3676,0,0,0
14.798,0,0,0,0,0,0.3678,0,0,0
14.804,0,0,0,0,0,0.368,0,0,0
14.81,0,0,0,0,0,0.3682,0,0,0
14.816,0,0,0,0,0,0.3684,0,0,0
14.821,0,0,0,0,0,0.3686,0,0,0
14.827,0,0,0,0,0,0.3688,0,0,0
14.833,0,0,0,0,0,0.3689,0,0,0
14.839,0,0,0,0,0,0.3691,0,0,0
14.845,0,0,0,0,0,0.3692,0,0,0
14.85,0,0,0,0,0,0.3694,0,0,0
14.856,0,0,0,0,0,0.3695,0,0,0
14.862,0,0,0,0,0,0.3696,0,0,0
14.868,0,0,0,0,0,0.3696,0,0,0
14.874,0,0,0,0,0,0.3697,0,0,0
14.879,0,0,0,0,0,0.3697,0,0,0
14.885,0,0,0,0,0,0.3697,0,0,0
14.891,0,0,0,0,0,0.3696,0,0,0
14.897,0,0,0,0,0,0.3696,0,0,0
14.903,0,0,0,0,0,0.3695,0,0,0
14.908,0,0,0,0,0,0.3693,0,0,0
14.914,0,0,0,0,0,0.3691,0,0,0
14.92,0,0,0,0,0,0.369,0,0,0
14.926,0,0,0,0,0,0.3688,0,0,0
14.932,0,0,0,0,0,0.3686,0,0,0
14.937,0,0,0,0,0,0.3684,0,0,0
14.943,0,0,0,0,0,0.3682,0,0,0
14.949,0,0,0,0,0,0.3681,0,0,0
14.955,0,0,0,0,0,0.368,0,0,0
14.961,0,0,0,0,0,0.3679,0,0,0
14.966,0,0,0,0,0,0.368,0,0,0
14.972,0,0,0,0,0,0.368,0,0,0
14.978,0,0,0,0,0,0.3681,0,0,0
14.984,0,0,0,0,0,0.3682,0,0,0
14.99,0,0,0,0,0,0.3683,0,0,0
14.995,0,0,0,0,0,0.3685,0,0,0
15.001,0,0,0,0,0,0.3686,0,0,0
15.007,0,0,0,0,0,0.3686,0,0,0
15.013,0,0,0,0,0,0.3687,0,0,0
15.019,0,0,0,0,0,0.3687,0,0,0
15.024,0,0,0,0,0,0.3687,0,0,0
15.03,0,0,0,0,0,0.3686,0.0001,0,0
15.036,0,0,0,0,0,0.3686,0.0001,0,0
15.042,0,0,0,0,0,0.3685,0.0001,0,0
15.048,0,0,0,0,0,0.3683,0.0001,0,0
15.053,0,0,0,0,0,0.3681,0.0001,0,0
15.059,0,0,0,0,0,0.368,0.0001,0,0
15.065,0,0,0,0,0,0.3677,0.0001,0,0
15.071,0,0,0,0,0,0.3674,0.0001,0,0
15.077,0,0,0,0,0,0.3672,0.0001,0,0
15.082,0,0,0,0,0,0.3669,0.0001,0,0
15.088,0,0,0,0,0,0.3665,0.0001,0,0
15.094,0,0,0,0,0,0.3662,0.0002,0,0
15.1,0,0,0,0,0,0.3658,0.0002,0,0
15.106,0,0,0,0,0,0.3654,0.0002,0,0
15.111,0,0,0,0,0,0.365,0.0002,0,0
15.117,0,0,0,0,0,0.3646,0.0002,0,0
15.123,0,0,0,0,0,0.3642,0.0002,0,0
15.129,0,0,0,0,0,0.3638,0.0002,0,0
15.135,0,0,0,0,0,0.3634,0.0002,0,0
15.14,0,0,0,0,0,0.3629,0.0002,0,0
15.146,0,0,0,0,0,0.3625,0.0002,0,0
15.152,0,0,0,0,0,0.362,0.0002,0,0
15.158,0,0,0,0,0,0.3615,0.0002,0,0
15.164,0,0,0,0,0,0.3611,0.0002,0,0
15.169,0,0,0,0,0,0.3605,0.0002,0,0
15.175,0,0,0,0,0,0.36,0.0002,0,0
15.181,0,0,0,0,0,0.3595,0.0002,0,0
15.187,0,0,0,0,0,0.359,0.0002,0,0
15.193,0,0,0,0,0,0.3585,0.0002,0,0
15.198,0,0,0,0,0,0.3579,0.0002,0,0
15.204,0,0,0,0,0,0.3573,0.0001,0,0
15.21,0,0,0,0,0,0.3568,0.0001,0,0
15.216,0,0,0,0,0,0.3562,0.0001,0,0
15.222,0,0,0,0,0,0.3556,0.0001,0,0
15.227,0,0,0,0,0,0.355,0.0001,0,0
15.233,0,0,0,0,0,0.3543,0.0001,0,0
15.239,0,0,0,0,0,0.3537,0.0001,0,0
15.245,0,0,0,0,0,0.353,0.0001,0,0
15.251,0,0,0,0,0,0.3523,0.0001,0,0
15.256,0,0,0,0,0,0.3517,0.0001,0,0
15.262,0,0,0,0,0,0.351,0.0001,0,0
15.268,0,0,0,0,0,0.3503,0.0001,0,0
15.274,0,0,0,0,0,0.3496,0.0001,0,0
15.28,0,0,0,0,0,0.3489,0.0001,0,0
15.285,0,0,0,0,0,0.3482,0.0001,0,0
15.291,0,0,0,0,0,0.3474,0.0001,0,0
15.297,0,0,0,0,0,0.3467,0.0001,0,0
15.303,0,0,0,0,0,0.346,0.0001,0,0
15.309,0,0,0,0,0,0.3454,0.0001,0,0
15.314,0,0,0,0,0,0.3447,0.0001,0,0
15.32,0,0,0,0,0,0.344,0.0001,0,0
15.326,0,0,0,0,0,0.3434,0.0001,0,0
15.332,0,0,0,0,0,0.3427,0.0002,0,0
15.338,0,0,0,0,0,0.3421,0.0002,0,0
15.343,0,0,0,0,0,0.3415,0.0002,0,0
15.349,0,0,0,0,0,0.341,0.0002,0,0
15.355,0,0,0,0,0,0.3404,0.0002,0,0
15.361,0,0,0,0,0,0.3399,0.0001,0,0
15.367,0,0,0,0,0,0.3394,0.0001,0,0
15.372,0,0,0,0,0,0.3389,0.0001,0,0
15.378,0,0,0,0,0,0.3385,0.0001,0,0
15.384,0,0,0,0,0,0.3381,0.0001,0,0
15.39,0,0,0,0,0,0.3377,0.0001,0,0
15.396,0,0,0,0,0,0.3373,0.0001,0,0
15.401,0,0,0,0,0,0.337,0.0001,0,0
15.407,0,0,0,0,0,0.3367,0.0001,0,0
15.413,0,0,0,0,0,0.3364,0.0001,0,0
15.419,0,0,0,0,0,0.3361,0.0001,0,0
15.425,0,0,0,0,0,0.3359,0.0001,0,0
15.43,0,0,0,0,0,0.3357,0.0001,0,0
15.436,0,0,0,0,0,0.3354,0.0001,0,0
15.442,0,0,0,0,0,0.3352,0.0001,0,0
15.448,0,0,0,0,0,0.3351,0.0001,0,0
15.454,0,0,0,0,0,0.3349,0.0001,0,0
15.459,0,0,0,0,0,0.3347,0.0001,0,0
15.465,0,0,0,0,0,0.3346,0.0001,0,0
15.471,0,0,0,0,0,0.3345,0.0001,0,0
15.477,0,0,0,0,0,0.3343,0.0001,0,0
15.483,0,0,0,0,0,0.3342,0.0001,0,0
15.488,0,0,0,0,0,0.3341,0.0001,0,0
15.494,0,0,0,0,0,0.334,0.0001,0,0
15.5,0,0,0,0,0,0.3339,0.0001,0,0
15.506,0,0,0,0,0,0.3337,0.0001,0,0
15.512,0,0,0,0,0,0.3335,0.0001,0,0
15.517,0,0,0,0,0,0.3334,0.0001,0,0
15.523,0,0,0,0,0,0.3332,0.0001,0,0
15.529,0,0,0,0,0,0.333,0.0001,0,0
15.535,0,0,0,0,0,0.3328,0.0001,0,0
15.541,0,0,0,0,0,0.3327,0.0001,0,0
15.546,0,0,0,0,0,0.3325,0.0001,0,0
15.552,0,0,0,0,0,0.3323,0.0001,0,0
15.558,0,0,0,0,0,0.3321,0.0001,0,0
15.564,0,0,0,0,0,0.3319,0.0001,0,0
15.57,0,0,0,0,0,0.3316,0.0001,0,0
15.575,0,0,0,0,0,0.3314,0.0001,0,0
15.581,0,0,0,0,0,0.3312,0.0001,0,0
15.587,0,0,0,0,0,0.3309,0.0001,0,0
15.593,0,0,0,0,0,0.3307,0.0001,0,0
15.599,0,0,0,0,0,0.3304,0.0001,0,0
15.604,0,0,0,0,0,0.3302,0.0002,0,0
15.61,0,0,0,0,0,0.3299,0.0002,0,0
15.616,0,0,0,0,0,0.3296,0.0002,0,0
15.622,0,0,0,0,0,0.3294,0.0002,0,0
15.628,0,0,0,0,0,0.3291,0.0002,0,0
15.633,0,0,0,0,0,0.3288,0.0002,0,0
15.639,0,0,0,0,0,0.3286,0.0002,0,0
15.645,0,0,0,0,0,0.3283,0.0003,0,0
15.651,0,0,0,0,0,0.328,0.0003,0,0
15.657,0,0,0,0,0,0.3278,0.0003,0,0
15.662,0,0,0,0,0,0.3275,0.0003,0,0
15.668,0,0,0,0,0,0.3273,0.0003,0,0
15.674,0,0,0,0,0,0.327,0.0004,0,0
15.68,0,0,0,0,0,0.3268,0.0004,0,0
15.686,0,0,0,0,0,0.3266,0.0004,0,0
15.691,0,0,0,0,0,0.3264,0.0005,0,0
15.697,0,0,0,0,0,0.3262,0.0005,0,0
15.703,0,0,0,0,0,0.326,0.0005,0,0
15.709,0,0,0,0,0,0.3258,0.0005,0,0
15.715,0,0,0,0,0,0.3257,0.0006,0,0
15.72,0,0,0,0,0,0.3255,0.0006,0,0
15.726,0,0,0,0,0,0.3254,0.0006,0,0
15.732,0,0,0,0,0,0.3253,0.0006,0,0
15.738,0,0,0,0,0,0.3252,0.0007,0,0
15.744,0,0,0,0,0,0.3251,0.0007,0,0
15.749,0,0,0,0,0,0.3251,0.0007,0,0
15.755,0,0,0,0,0,0.3251,0.0007,0,0
15.761,0,0,0,0,0,0.3251,0.0007,0,0
15.767,0,0,0,0,0,0.3252,0.0008,0,0
15.773,0,0,0,0,0,0.3253,0.0008,0,0
15.778,0,0,0,0,0,0.3253,0.0008,0,0
15.784,0,0,0,0,0,0.3255,0.0008,0,0
15.79,0,0,0,0,0,0.3257,0.0008,0,0
15.796,0,0,0,0,0,0.3259,0.0009,0,0
15.802,0,0,0,0,0,0.3261,0.0009,0,0
15.807,0,0,0,0,0,0.3263,0.0009,0,0
15.813,0,0,0,0,0,0.3266,0.0009,0,0
15.819,0,0,0,0,0,0.3269,0.0009,0,0
15.825,0,0,0,0,0,0.3272,0.001,0,0
15.831,0,0,0,0,0,0.3275,0.001,0,0
15.836,0,0,0,0,0,0.3279,0.001,0,0
15.842,0,0,0,0,0,0.3282,0.0011,0,0
15.848,0,0,0,0,0,0.3286,0.0011,0,0
15.854,0,0,0,0,0,0.329,0.0011,0,0
15.86,0,0,0,0,0,0.3293,0.0012,0,0
15.865,0,0,0,0,0,0.3297,0.0012,0,0
15.871,0,0,0,0,0,0.3301,0.0012,0,0
15.877,0,0,0,0,0,0.3304,0.0013,0,0
15.883,0,0,0,0,0,0.3308,0.0013,0,0
15.889,0,0,0,0,0,0.3311,0.0014,0,0
15.894,0,0,0,0,0,0.3315,0.0014,0,0
15.9,0,0,0,0,0,0.3318,0.0015,0,0
15.906,0,0,0,0,0,0.3321,0.0016,0,0
15.912,0,0,0,0,0,0.3324,0.0016,0,0
15.918,0,0,0,0,0,0.3327,0.0017,0,0
15.923,0,0,0,0,0,0.333,0.0018,0,0
15.929,0,0,0,0,0,0.3332,0.0018,0,0
15.935,0,0,0,0,0,0.3335,0.0019,0,0
15.941,0,0,0,0,0,0.3337,0.002,0,0
15.947,0,0,0,0,0,0.3339,0.0021,0,0
15.952,0,0,0,0,0,0.3341,0.0021,0,0
15.958,0,0,0,0,0,0.3343,0.0022,0,0
15.964,0,0,0,0,0,0.3345,0.0023,0,0
15.97,0,0,0,0,0,0.3347,0.0024,0,0
15.976,0,0,0,0,0,0.3348,0.0025,0,0
15.981,0,0,0,0,0,0.335,0.0026,0,0
15.987,0,0,0,0,0,0.3352,0.0027,0,0
15.993,0,0,0,0,0,0.3353,0.0028,0,0
15.999,0,0,0,0,0,0.3355,0.0029,0,0
16.005,0,0,0,0,0,0.3357,0.003,0,0
16.01,0,0,0,0,0,0.3361,0.0031,0,0
16.016,0,0,0,0,0,0.3364,0.0032,0,0
16.022,0,0,0,0,0,0.3367,0.0034,0,0
16.028,0,0,0,0,0,0.337,0.0035,0,0
16.034,0,0,0,0,0,0.3373,0.0037,0,0
16.039,0,0,0,0,0,0.3376,0.0038,0,0
16.045,0,0,0,0,0,0.3378,0.004,0,0
16.051,0,0,0,0,0,0.3381,0.0041,0,0
16.057,0,0,0,0,0,0.3383,0.0043,0,0
16.063,0,0,0,0,0,0.3385,0.0045,0,0
16.068,0,0,0,0,0,0.3386,0.0047,0,0
16.074,0,0,0,0,0,0.3388,0.0049,0,0
16.08,0,0,0,0,0,0.3389,0.0051,0,0
16.086,0,0,0,0,0,0.339,0.0053,0,0
16.092,0,0,0,0,0,0.3391,0.0056,0,0
16.097,0,0,0,0,0,0.3391,0.0058,0,0
16.103,0,0,0,0,0,0.3392,0.0061,0,0
16.109,0,0,0,0,0,0.3392,0.0064,0,0
16.115,0,0,0,0,0,0.3392,0.0066,0,0
16.121,0,0,0,0,0,0.3392,0.0069,0,0
16.126,0,0,0,0,0,0.3391,0.0073,0,0
16.132,0,0,0,0,0,0.3391,0.0076,0,0
16.138,0,0,0,0,0,0.339,0.008,0,0
16.144,0,0,0,0,0,0.3389,0.0083,0,0
16.15,0,0,0,0,0,0.3388,0.0087,0,0
16.155,0,0,0,0,0,0.3387,0.0091,0,0
16.161,0,0,0,0,0,0.3386,0.0095,0,0
16.167,0,0,0,0,0,0.3384,0.01,0,0
16.173,0,0,0,0,0,0.3383,0.0105,0,0
16.179,0,0,0,0,0,0.3382,0.0109,0,0
16.184,0,0,0,0,0,0.338,0.0115,0,0
16.19,0,0,0,0,0,0.3379,0.012,0,0
16.196,0,0,0,0,0,0.3377,0.0126,0,0
16.202,0,0,0,0,0,0.3376,0.0132,0,0
16.208,0,0,0,0,0,0.3374,0.0139,0,0
16.213,0,0,0,0,0,0.3373,0.0145,0,0
16.219,0,0,0,0,0,0.3372,0.0152,0,0
16.225,0,0,0,0,0,0.3371,0.016,0,0
16.231,0,0,0,0,0,0.337,0.0168,0,0
16.237,0,0,0,0,0,0.337,0.0176,0,0
16.242,0,0,0,0,0,0.3369,0.0184,0,0
16.248,0,0,0,0,0,0.3369,0.0194,0,0
16.254,0,0,0,0,0,0.3369,0.0204,0,0
16.26,0,0,0,0,0,0.3369,0.0213,0,0
16.266,0,0,0,0,0,0.3369,0.0225,0,0
16.271,0,0,0,0,0,0.3369,0.0236,0,0
16.277,0,0,0,0,0,0.337,0.0248,0,0
16.283,0,0,0,0,0,0.337,0.0261,0,0
16.289,0,0,0,0,0,0.3371,0.0275,0,0
16.295,0,0,0,0,0,0.3372,0.0289,0,0
16.3,0,0,0,0,0,0.3373,0.0303,0,0
16.306,0,0,0,0,0,0.3373,0.0319,0,0
16.312,0,0,0,0,0,0.3374,0.0336,0,0
16.318,0,0,0,0,0,0.3374,0.0353,0,0
16.324,0,0,0,0,0,0.3374,0.0371,0,0
16.329,0,0,0,0,0,0.3374,0.0391,0,0
16.335,0,0,0,0,0,0.3374,0.0411,0,0
16.341,0,0,0,0,0,0.3374,0.0432,0,0
16.347,0,0,0,0,0,0.3373,0.0456,0,0
16.353,0,0,0,0,0,0.3372,0.0479,0,0
16.358,0,0,0,0,0,0.337,0.0503,0,0
16.364,0,0,0,0,0,0.3368,0.053,0,0
16.37,0,0,0,0,0,0.3365,0.0558,0,0
16.376,0,0,0,0,0,0.3362,0.0586,0,0
16.382,0,0,0,0,0,0.3359,0.0616,0,0
16.387,0,0,0,0,0,0.3354,0.0649,0,0
16.393,0,0,0,0,0,0.3349,0.0682,0,0
16.399,0,0,0,0,0,0.3343,0.0715,0,0
16.405,0,0,0,0,0,0.3336,0.0753,0,0
16.411,0,0,0,0,0,0.3327,0.0791,0,0
16.416,0,0,0,0,0,0.3319,0.083,0,0
16.422,0,0,0,0,0,0.3309,0.0871,0,0
16.428,0,0,0,0,0,0.3297,0.0915,0,0
16.434,0,0,0,0,0,0.3285,0.0959,0,0
16.44,0,0,0,0,0,0.3272,0.1003,0,0
16.445,0,0,0,0,0,0.3256,0.1052,0,0
16.451,0,0,0,0,0,0.3239,0.1101,0,0
16.457,0,0,0,0,0,0.3222,0.1151,0,0
16.463,0,0,0,0,0,0.3202,0.1202,0,0
16.469,0,0,0,0,0,0.3179,0.1256,0,0
16.474,0,0,0,0,0,0.3156,0.131,0,0
16.48,0,0,0,0,0,0.3133,0.1364,0,0
16.486,0,0,0,0,0,0.3104,0.1422,0,0
16.492,0,0,0,0,0,0.3075,0.1479,0,0
16.498,0,0,0,0,0,0.3046,0.1537,0,0
16.503,0,0,0,0,0,0.3013,0.1596,0,0
16.509,0,0,0,0,0,0.2978,0.1657,0,0
16.515,0,0,0,0,0,0.2943,0.1717,0,0
16.521,0,0,0,0,0,0.2907,0.1778,0,0
16.527,0,0,0,0,0,0.2866,0.1839,0,0
16.532,0,0,0,0,0,0.2824,0.1901,0,0
16.538,0,0,0,0,0,0.2782,0.1963,0,0
16.544,0,0,0,0,0,0.2737,0.2024,0,0
16.55,0,0,0,0,0,0.2689,0.2085,0,0
16.556,0,0,0,0,0,0.2642,0.2146,0,0
16.561,0,0,0,0,0,0.2593,0.2207,0,0
16.567,0,0,0,0,0,0.2541,0.2266,0,0
16.573,0,0,0,0,0,0.2489,0.2325,0,0
16.579,0,0,0,0,0,0.2437,0.2384,0,0
16.585,0,0,0,0,0,0.2382,0.2441,0,0
16.59,0,0,0,0,0,0.2326,0.2497,0,0
16.596,0,0,0,0,0,0.2271,0.2552,0,0
16.602,0,0,0,0,0,0.2214,0.2606,0,0
16.608,0,0,0,0,0,0.2156,0.2657,0,0
16.614,0,0,0,0,0,0.2098,0.2707,0,0
16.619,0,0,0,0,0,0.2039,0.2758,0,0
16.625,0,0,0,0,0,0.198,0.2803,0,0
16.631,0,0,0,0,0,0.1921,0.2847,0,0
16.637,0,0,0,0,0,0.1862,0.2891,0,0
16.643,0,0,0,0,0,0.1803,0.2933,0,0
16.648,0,0,0,0,0,0.1745,0.297,0,0
16.654,0,0,0,0,0,0.1686,0.3008,0,0
16.66,0,0,0,0,0,0.1627,0.3045,0,0
16.666,0,0,0,0,0,0.1571,0.3076,0,0
16.672,0,0,0,0,0,0.1514,0.3107,0,0
16.677,0,0,0,0,0,0.1457,0.3137,0,0
16.683,0,0,0,0,0,0.1403,0.3164,0,0
16.689,0,0,0,0,0,0.135,0.3188,0,0
16.695,0,0,0,0,0,0.1297,0.3212,0,0
16.701,0,0,0,0,0,0.1244,0.3236,0,0
16.706,0,0,0,0,0,0.1196,0.3254,0,0
16.712,0,0,0,0,0,0.1148,0.3272,0,0
16.718,0,0,0,0,0,0.1099,0.329,0,0
16.724,0,0,0,0,0,0.1054,0.3305,0,0
16.73,0,0,0,0,0,0.1011,0.3318,0,0
16.735,0,0,0,0,0,0.0968,0.3331,0,0
16.741,0,0,0,0,0,0.0925,0.3343,0,0
16.747,0,0,0,0,0,0.0887,0.3352,0,0
